prompt_id,method,delta,delta_min,delta_max,prompt,generated_text,tokens_counted,num_green_tokens,green_fraction,z_score,p_value,prediction,confidence,word_count,distinct_1,distinct_2,repetition_rate,avg_step_delta,observed_delta_min,observed_delta_max,weighted_z_score,winmax_weighted_z_score,weighted_p_value,weighted_prediction,weighted_confidence,avg_kl,avg_delta,avg_entropy,avg_p_green_mass,gate_pass_rate,avg_candidate_size,candidate_top_p,kl_epsilon,ppl_num_scored_tokens,ppl_nll_sum,ppl_avg_nll,ppl
362,Fixed Delta 1.864,1.864,,,Upbeat on plans: Girija Pande of TCS says the company’s revenues from its Chinese operations will grow by around 45% in the next two years. Hyderabad: With business from the US and Europe expected to decrease,", the Covid-19 pandemic has made it difficult to keep up with demand. The company has said that the current lockdown and disruptions will not be unforeseeable. The company has said that the current lockdown is going to be temporary as it has to focus on product development, supply chain and logistics”. He added, “The company has decided to focus on product development and supply chain. The company has also taken a proactive stance towards improving the quality of the products in order",99,59,0.5959595959595959,7.949546288643535,9.359791413521555e-16,Watermarked,0.9999999999999991,83,0.6024096385542169,0.8048780487804879,0.3975903614457831,1.864,1.864,1.864,,,,,,,,,,,,,,100,188.03144836,1.88031448,6.55556616
362,Current Adaptive Delta,adaptive,0.5,3.0,Upbeat on plans: Girija Pande of TCS says the company’s revenues from its Chinese operations will grow by around 45% in the next two years. Hyderabad: With business from the US and Europe expected to decrease,", the Covid-19 pandemic has made it difficult to keep up with demand. The company has said that the current lockdown and disruptions will not be unforeseeable. The company has said that the current lockdown is going to be temporary as it has to focus on product development, supply chain and logistics”. He added, “The company has decided to focus on product development and supply chain. The company has said that the current lockdown is going to be temporary as it has to",99,60,0.6060606060606061,8.181649829917799,1.3999184135288104e-16,Watermarked,0.9999999999999999,83,0.4578313253012048,0.6341463414634146,0.5421686746987953,1.8601145243644714,1.6180340051651,2.3403477668762207,7.587177905837612,7.587177905837612,1.6347402415928492e-14,True,0.9999999999999837,,,0.2560668335524083,0.3648656462924555,0.69,441.99,,,100,167.92468262,1.67924683,5.36151630
363,No Watermark,,,,"JOHN REED, recognized as one of the best ''patter'' men performing in Gilbert and Sullivan operas, has been singing such quintessentially comedic roles as the Lord Chancellor in ''Iolanthe'' and Ko-Ko in ''The"," Lion King'' since his retirement in 1973.

Reed, who grew up in the northwest corner of New York City, and was educated in L.A. and New Jersey, now lives in his father's home on the edge of the woods of the Hudson River. He has worked in television productions including ''The Lion King,'' ''The Lion King II'' and ''The Lion King III.''

His latest role in ''The Lion King'' is well known, and he has been",99,26,0.26262626262626265,0.29012942659282975,0.38585861217276185,Human/Unwatermarked,0.0,79,0.6329113924050633,0.8974358974358975,0.36708860759493667,,,,0.7061874128081387,2.7372821329236023,0.24003579851380885,False,0.0,,,0.2866574743779539,0.3116542937140912,0.84,702.4,,,100,175.72050476,1.75720505,5.79621459
363,Fixed Delta 1.864,1.864,,,"JOHN REED, recognized as one of the best ''patter'' men performing in Gilbert and Sullivan operas, has been singing such quintessentially comedic roles as the Lord Chancellor in ''Iolanthe'' and Ko-Ko in ''The"," Lion King'' since the 1980s.

In his new biography of the ""patter"" (not to be confused with James Blunt) ""Ronnie,"" ''Gotham,'' ''Parkinson,'' ''Western,"" ''The Godfather,'' ''The Wrecking Crew, ''Gotham,'' ''The Big Easy,'' ''The Godfather II,'' ''The Godfather III,'' ""Searching,"" ''The Godfather IV,'' ''The Godfather III,'' ''Searching for",99,50,0.5050505050505051,5.86061441717516,2.305788288019096e-09,Watermarked,0.9999999976942117,56,0.625,0.8,0.375,1.864,1.864,1.864,,,,,,,,,,,,,,100,202.68513489,2.02685135,7.59014996
363,Current Adaptive Delta,adaptive,0.5,3.0,"JOHN REED, recognized as one of the best ''patter'' men performing in Gilbert and Sullivan operas, has been singing such quintessentially comedic roles as the Lord Chancellor in ''Iolanthe'' and Ko-Ko in ''The"," Princess of the Opera''.

2 comments:

Michael, what a terrific actor, this is one of the most entertaining and unique performances in recent memory. I love reading your reviews but you are right and it is still one of the best performances of the 1950s. I can't wait to see you perform there next year... I'm going to have to say you are a great performer in Gilbert and Sullivan. I would never have guessed this would be possible!",95,65,0.6842105263157895,9.773756483025023,7.29691963427898e-23,Watermarked,1.0,79,0.7088607594936709,0.9358974358974359,0.2911392405063291,1.9180700443685055,1.6180340051651,2.5088205337524414,10.027607865386369,10.027607865386369,5.7637757892723654e-24,True,1.0,,,0.3072103727146089,0.30611718312623754,0.8645833333333334,588.1041666666666,,,95,212.64176941,2.23833441,9.37769892
364,No Watermark,,,,Health authorities have issued another measles warning after a person travelled on public transport and visited two universities and a grocery shop while infected. The alert is the fourth of its kind in recent weeks. The most recent infected person visited a number of public spaces," in the weekend, including the University of Toronto and the University of Alberta.
“The University of Alberta is aware of the extensive risk from the recent measles outbreak and is conducting a large-scale vaccination program aimed at protecting the health and safety of students, staff, and visitors.”
According to a statement from the province’s public health agency, the person had been in contact with school staff, the university’s cafeteria staff, and a number of university and university health",99,21,0.21212121212121213,-0.8703882797784892,0.807955875263074,Human/Unwatermarked,0.0,81,0.5679012345679012,0.9,0.4320987654320988,,,,0.4641941865057263,1.7996299486535565,0.3212543129696246,False,0.0,,,0.26590730453361117,0.3368109814543277,0.79,475.22,,,100,163.20275879,1.63202759,5.11423377
364,Fixed Delta 1.864,1.864,,,Health authorities have issued another measles warning after a person travelled on public transport and visited two universities and a grocery shop while infected. The alert is the fourth of its kind in recent weeks. The most recent infected person visited a number of public spaces," in May. The university that was visited was also on the list. The university that was visited was not said to have been involved in the first case. The university's chief medical officer, Dr Goh Lee, said an investigation was under way into the possible transmission. He said there was no evidence that the first person was infected with the virus, which can cause a small rash on its own. ""Searching the public places for any traces of this virus is well under way,"" he said.",99,59,0.5959595959595959,7.949546288643535,9.359791413521555e-16,Watermarked,0.9999999999999991,86,0.6744186046511628,0.9058823529411765,0.32558139534883723,1.864,1.864,1.864,,,,,,,,,,,,,,100,211.04447937,2.11044479,8.25191087
364,Current Adaptive Delta,adaptive,0.5,3.0,Health authorities have issued another measles warning after a person travelled on public transport and visited two universities and a grocery shop while infected. The alert is the fourth of its kind in recent weeks. The most recent infected person visited a number of public spaces," in May. The university that was visited was also on the list. The university that was visited was not said to have been involved in the first case. The university's chief medical officer, Dr Goh Lee, said an investigation was under way into the possible transmission. He said there was no evidence that the first person was infected with the virus, which can cause a small rash on its own. ""Searching the public places for any traces of this virus is well under way,"" he said.",99,59,0.5959595959595959,7.949546288643535,9.359791413521555e-16,Watermarked,0.9999999999999991,86,0.6744186046511628,0.9058823529411765,0.32558139534883723,1.8643653452396394,1.6180340051651,2.444695472717285,9.300906113201982,9.300906113201982,6.962690724107689e-21,True,1.0,,,0.2855109828557883,0.25308260798454285,0.91,453.66,,,100,211.04447937,2.11044479,8.25191087
365,No Watermark,,,,"The Moto Z2 Play and Z2 Force give you maximum customization at a minimal price. WiredYou won't find mods as useful or well-designed on other phones. Motorola's gestures are handy. Fantastic battery life, especially on the Moto"," Z2 Play, gives you a functioning phone.

The Moto Z2 Play is a great phone, but the battery life and camera are lackluster. I've had it for a year now and while it is great for the price, the camera is not great. I was concerned with the battery life on the Moto Z2 Play, but I don't want to spend a lot of money on this phone.

The Moto Z2 Force is a great phone, but the battery life and",99,24,0.24242424242424243,-0.17407765595569785,0.5690977834754946,Human/Unwatermarked,0.0,81,0.5061728395061729,0.7875,0.49382716049382713,,,,-1.2927866705318474,1.1261485041224932,0.9019575740993546,False,0.0,,,0.24544516712482295,0.29834752674214543,0.82,303.65,,,100,135.46154785,1.35461548,3.87527055
365,Fixed Delta 1.864,1.864,,,"The Moto Z2 Play and Z2 Force give you maximum customization at a minimal price. WiredYou won't find mods as useful or well-designed on other phones. Motorola's gestures are handy. Fantastic battery life, especially on the Moto"," Z2 Play and Z2 Force.

You can easily customize the camera around each phone by tapping ""Turn on X"" and ""Turn on Y."" You can simply click on any Moto Z2 Play or Z2 Force camera button. You can also update Moto Z2's camera settings, especially on Z2 Force.

The Moto Z2 Play and Z2 Force are simply outstanding phones. You'll be more focused on your phone's camera and the camera will become richer in power",99,64,0.6464646464646465,9.110063995014853,4.116669580158606e-20,Watermarked,1.0,76,0.5789473684210527,0.84,0.42105263157894735,1.864,1.864,1.864,,,,,,,,,,,,,,100,197.40164185,1.97401642,7.19953484
